conceptQID,fieldQID
Q4530482,Q1127188
Q11303220,Q5341232
Q106498340,Q5341232
Q112136740,Q5341232
Q9581,Q5369632
Q11606415,Q5369632
Q581921,Q5095927
Q830393,Q5163001
Q5258544,Q5258544
Q82604,Q5264373
Q3230,Q5334416
Q8104,Q5334416
Q4072190,Q5334416
Q332522,Q160402
Q3620816,Q160402
Q5720030,Q160402
Q4492211,Q1073340
Q485846,Q1078351
Q6701907,Q1078351
Q10880526,Q1078351
Q205982,Q7922
Q350996,Q7922
Q898266,Q7922
Q1507246,Q7922
Q2312400,Q7922
Q7119924,Q7922
Q12029903,Q7922
Q12308590,Q7922
Q12314904,Q7922
Q13409091,Q1126894
Q836,Q4999358
Q5034466,Q5034471
Q6725683,Q1129466
Q11438,Q1080293
Q193514,Q1080293
Q7245166,Q1080293
Q7310313,Q1080293
Q2364121,Q136352
Q2858599,Q136352
Q124097661,Q136352
Q29,Q1109432
Q1321,Q1109432
Q1211934,Q1109432
Q33311,Q1128227
Q69798,Q1128227
Q131288,Q5381358
Q181648,Q5468430
Q131222,Q147638
Q3648902,Q147638
Q4386060,Q147638
Q115270629,Q147638
Q34271,Q1143760
Q1887105,Q160845
Q8031514,Q35069
Q44325,Q35277
Q945419,Q35277
Q1361365,Q35277
Q3855427,Q35277
Q6092032,Q35277
Q16000046,Q35277
Q22808758,Q35277
Q1800545,Q3450906
Q2405495,Q3450906
Q8134,Q3475802
Q91122,Q3491429
Q66740226,Q3491429
Q5635436,Q3421914
Q17037237,Q3421914
Q3258332,Q3497519
Q206494,Q3510521
Q878553,Q3510521
Q978423,Q3510521
Q10532984,Q3510521
Q25052933,Q3510521
Q50122569,Q3510521
Q61286962,Q3510521
Q4161233,Q1134763
Q107986983,Q1134763
Q186075,Q3281534
Q5308718,Q3281534
Q6495391,Q3281534
Q112628480,Q3281534
Q1988917,Q3353185
Q2703123,Q161733
Q110965311,Q161733
Q1463013,Q163082
Q1922514,Q163082
Q2624576,Q163082
Q4361662,Q163082
Q26257558,Q163082
Q4458393,Q3991234
Q7181,Q5654877
Q166542,Q5654877
Q333024,Q36442
Q358238,Q36442
Q708363,Q36442
Q1295751,Q36442
Q1412461,Q36442
Q2101451,Q36442
Q2255704,Q36442
Q5381346,Q36442
Q5589178,Q36442
Q5988487,Q36442
Q6424233,Q36442
Q6818846,Q36442
Q12561487,Q36442
Q21654591,Q36442
Q26237583,Q36442
Q30676252,Q36442
Q2883300,Q3606845
Q115160926,Q3606845
Q132368251,Q3606845
Q423696,Q35395
Q494510,Q35395
Q572088,Q35395
Q1854340,Q35395
Q4530574,Q35395
Q7187217,Q35395
Q13050473,Q35395
Q13743995,Q35395
Q408,Q4825228
Q2440952,Q4825228
Q60794338,Q5508816
Q65087482,Q5570874
Q15123051,Q5597333
Q9581,Q5646725
Q645917,Q5646725
Q1056943,Q3523816
Q7102010,Q3578710
Q6806534,Q3592613
Q4439221,Q4874481
Q5374241,Q4874481
Q110322072,Q4874481
Q757248,Q3621186
Q12824187,Q3621186
Q132772952,Q3621186
Q19800301,Q3510806
Q39286,Q3520855
Q2183296,Q3520855
Q3331570,Q3520855
Q82480,Q6538759
Q1795187,Q6538759
Q3504655,Q6538759
Q4072472,Q6538759
Q105385903,Q6538759
Q187104,Q169411
Q320727,Q169411
Q382571,Q169411
Q421957,Q169411
Q422293,Q169411
Q423229,Q169411
Q423262,Q169411
Q476517,Q169411
Q613423,Q169411
Q664166,Q169411
Q706449,Q169411
Q758242,Q169411
Q950859,Q169411
Q1096149,Q169411
Q1114872,Q169411
Q1149947,Q169411
Q1309364,Q169411
Q1349920,Q169411
Q1391624,Q169411
Q1421951,Q169411
Q1469033,Q169411
Q1545589,Q169411
Q1647369,Q169411
Q1665879,Q169411
Q1754331,Q169411
Q1757051,Q169411
Q1760719,Q169411
Q1898094,Q169411
Q1921824,Q169411
Q1941828,Q169411
Q2046602,Q169411
Q2046636,Q169411
Q2095342,Q169411
Q2285054,Q169411
Q2285084,Q169411
Q5358815,Q169411
Q56315514,Q169411
Q67212759,Q169411
Q9089,Q5766501
Q10090,Q5766501
Q39950,Q5766501
Q66502804,Q5976737
Q75,Q6056054
Q2956685,Q6056663
Q130268384,Q6406743
Q756,Q7201518
Q47263,Q7201518
Q16335078,Q7201518
Q200325,Q6457238
Q118177118,Q6484062
Q844116,Q6497275
Q6080754,Q6502543
Q10682341,Q6522361
Q106498340,Q6522361
Q19644430,Q3707847
Q3715364,Q3741966
Q1099549,Q3707847
Q98605589,Q8328350
Q8458,Q4394526
Q69370,Q4394526
Q131569,Q4394526
Q156595,Q4394526
Q170156,Q4394526
Q193170,Q4394526
Q218541,Q4394526
Q321839,Q4394526
Q392119,Q4394526
Q846267,Q4394526
Q1054283,Q4394526
Q1194894,Q4394526
Q1414472,Q4394526
Q1460386,Q4394526
Q1733207,Q4394526
Q3268413,Q4394526
Q3847997,Q4394526
Q5381350,Q4394526
Q6592876,Q4394526
Q6556375,Q6556376
Q3501786,Q6684817
Q3877969,Q6817770
Q29463760,Q6888384
Q11472,Q7132695
Q12046610,Q7201242
Q6126986,Q4260703
Q9446174,Q4260703
Q132532060,Q4260703
Q7598265,Q4394526
Q11869657,Q4394526
Q11946409,Q4394526
Q12413618,Q4394526
Q18406418,Q4394526
Q28789383,Q4394526
Q47069800,Q4394526
Q56312388,Q4394526
Q113454642,Q4394526
Q115109923,Q4394526
Q115109964,Q4394526
Q130240754,Q4394526
Q7562945,Q3850041
Q177571,Q3919817
Q17046399,Q3919817
Q67076562,Q3919817
Q67391989,Q3919817
Q227030,Q8346141
Q7922,Q8772471
Q8434,Q8772471
Q11024,Q8772471
Q10334763,Q8772471
Q8265,Q7306175
Q456012,Q7306175
Q7213367,Q7306175
Q15896025,Q7306175
Q24837552,Q7306175
Q42184554,Q7306175
Q119376689,Q7406565
Q16521,Q8269924
Q106160493,Q8269924
Q121336557,Q8269924
Q1908222,Q228736
Q1962328,Q228736
Q2091584,Q228736
Q2142517,Q228736
Q2306510,Q228736
Q2388252,Q228736
Q2596212,Q228736
Q2630994,Q228736
Q2653922,Q228736
Q2672013,Q228736
Q2919150,Q228736
Q3381809,Q228736
Q3523867,Q228736
Q3885476,Q228736
Q3894995,Q228736
Q4292136,Q228736
Q4364514,Q228736
Q4593291,Q228736
Q5725005,Q228736
Q6822727,Q228736
Q11303650,Q228736
Q11799166,Q228736
Q11850141,Q228736
Q11922019,Q228736
Q12148544,Q228736
Q15106259,Q228736
Q15152757,Q228736
Q16999526,Q228736
Q17018943,Q228736
Q18747500,Q228736
Q27888546,Q228736
Q41854968,Q228736
Q55010232,Q228736
Q57326337,Q228736
Q59879735,Q228736
Q63373329,Q228736
Q65402698,Q228736
Q71227414,Q228736
Q76431588,Q228736
Q84486061,Q228736
Q111974522,Q228736
Q111975733,Q228736
Q111975743,Q228736
Q111975766,Q228736
Q111975917,Q228736
Q112064080,Q228736
Q112064222,Q228736
Q112225193,Q228736
Q112233523,Q228736
Q131394301,Q228736
Q36133,Q9161265
Q202080,Q9161265
Q519545,Q9161265
Q889557,Q9161265
Q3504655,Q9161265
Q5026010,Q9161265
Q19907873,Q9161265
Q100920496,Q9161265
Q124629477,Q9161265
Q14777816,Q4915151
Q126842,Q4932206
Q206914,Q4932206
Q336341,Q4932206
Q421893,Q4932206
Q452244,Q4932206
Q664183,Q4932206
Q680004,Q4932206
Q889137,Q4932206
Q914661,Q4932206
Q994043,Q4932206
Q1434104,Q4932206
Q1453668,Q4932206
Q1522168,Q4932206
Q1751804,Q4932206
Q2135465,Q4932206
Q3804605,Q4932206
Q3887860,Q4932206
Q5048063,Q4932206
Q5179325,Q4932206
Q5308236,Q4932206
Q5993955,Q4932206
Q6821389,Q4932206
Q7268450,Q4932206
Q7433726,Q4932206
Q9061017,Q4932206
Q10443624,Q4932206
Q10552154,Q4932206
Q10553126,Q4932206
Q11799360,Q4932206
Q12806104,Q4932206
Q12809572,Q4932206
Q13095529,Q4932206
Q16547994,Q4932206
Q108147624,Q4932206
Q7277266,Q4008379
Q7247775,Q4115749
Q9369593,Q4181964
Q17027057,Q34187
Q25351772,Q34187
Q98178108,Q34187
Q124350573,Q34187
Q140845,Q10660901
Q1291453,Q10660901
Q1327750,Q10660901
Q202833,Q10334763
Q1301371,Q10336440
Q56944,Q10385492
Q1195766,Q10453718
Q4348225,Q10504412
Q484511,Q10535277
Q846047,Q10590700
Q177784,Q172145
Q181328,Q172145
Q36279,Q9171867
Q107478,Q9292847
Q117218261,Q10861331
Q9581,Q10879912
Q184663,Q10879912
Q34770,Q10894548
Q9083,Q10978135
Q186192,Q10978135
Q6791480,Q11084655
Q766445,Q11139382
Q150,Q11333703
Q61436224,Q11333703
Q10566551,Q11450377
Q11490636,Q11490637
Q34687,Q9311551
Q104856747,Q9357091
Q3526805,Q4773888
Q3656734,Q4785363
Q5205756,Q4785363
Q8045695,Q4785363
Q16000100,Q4785363
Q191960,Q4738155
Q11634,Q36649
Q153524,Q36649
Q462437,Q36649
Q590870,Q36649
Q998758,Q36649
Q1887872,Q36649
Q6833880,Q6406743
Q543,Q6497044
Q851621,Q6497044
Q5775055,Q6497044
Q11354751,Q6497044
Q16656428,Q6497044
Q131823124,Q6497044
Q1554180,Q37038
Q2560056,Q37038
Q4686758,Q37038
Q9184077,Q37038
Q11196687,Q37038
Q12072932,Q37038
Q18752024,Q37038
Q58682755,Q37038
Q1359130,Q6502543
Q10343692,Q6502543
Q4157322,Q6538759
Q811148,Q6656244
Q1493358,Q6656244
Q2849633,Q6656244
Q100329050,Q6656244
Q100990168,Q6656244
Q100990171,Q6656244
Q133462065,Q4809578
Q3508604,Q5533546
Q113207531,Q5867819
Q189447,Q6314146
Q1153495,Q6314146
Q6472,Q37547
Q104499,Q37547
Q2043698,Q37547
Q4653520,Q37547
Q106037433,Q36451
Q113585438,Q235007
Q5126324,Q275456
Q5190291,Q275456
Q61963396,Q275456
Q6806625,Q84836722
Q104777292,Q85710967
Q11551086,Q86430648
Q5533546,Q86619995
Q109606544,Q94310568
Q1056396,Q5283295
Q1306755,Q5283295
Q6049782,Q5283295
Q110701979,Q5283295
Q111317457,Q5283295
Q714737,Q35277
Q2326055,Q35277
Q3072626,Q35277
Q3591791,Q35277
Q5531030,Q265239
Q7850,Q269915
Q9581,Q269915
Q231139,Q37732
Q6151357,Q37732
Q23983664,Q37732
Q67145805,Q37732
Q117247625,Q37732
Q124393213,Q37732
Q7252,Q35069
Q48277,Q35069
Q1279400,Q35069
Q4135211,Q35069
Q8031557,Q35069
Q16880640,Q5058556
Q11359438,Q5258544
Q11661,Q5268834
Q3309206,Q350453
Q5193384,Q359146
Q170284,Q362748
Q2275419,Q362748
Q110582794,Q372561
Q159,Q375470
Q7737,Q375470
Q179161,Q375470
Q165632,Q287983
Q498957,Q287983
Q1341435,Q295425
Q15879993,Q321249
Q57821,Q324326
Q30612,Q5133849
Q38344,Q5133849
Q6060674,Q5133849
Q106892392,Q5133849
Q390066,Q80006
Q6486611,Q80006
Q21652121,Q80006
Q2353818,Q101626226
Q18564125,Q101802668
Q118291,Q101910631
Q1136352,Q101910631
Q4489420,Q101911126
Q24964794,Q101911126
Q107337904,Q103815015
Q1501867,Q104642147
Q124617861,Q104642147
Q124625229,Q104642147
Q123374657,Q104777741
Q7921323,Q105441472
Q146863,Q35395
Q184377,Q35395
Q191090,Q35395
Q320433,Q35395
Q521164,Q35395
Q1323472,Q35395
Q2303637,Q35395
Q10896953,Q35395
Q18659572,Q35395
Q13955,Q30082957
Q17105286,Q30587747
Q30103158,Q30708491
Q191851,Q31157641
Q178331,Q34850488
Q112943473,Q34850488
Q12837,Q35832005
Q82604,Q41607440
Q868179,Q42170949
Q169480,Q42985020
Q183368,Q42985020
Q446911,Q42985020
Q1065449,Q42985020
Q2878495,Q42985020
Q3391537,Q42985020
Q5323123,Q42985020
Q7250076,Q42985020
Q18002908,Q42985020
Q55614590,Q42985020
Q85759287,Q42985020
Q106035592,Q42985020
Q108374968,Q42985020
Q109467185,Q42985020
Q109996900,Q42985020
Q110620464,Q42985020
Q110623730,Q42985020
Q110758984,Q42985020
Q110983345,Q42985020
Q110984958,Q42985020
Q110987485,Q42985020
Q111114675,Q42985020
Q111114776,Q42985020
Q111118578,Q42985020
Q111136385,Q42985020
Q111169341,Q42985020
Q111288898,Q42985020
Q111471755,Q42985020
Q111475351,Q42985020
Q111525751,Q42985020
Q111535327,Q42985020
Q111535328,Q42985020
Q111535329,Q42985020
Q111535330,Q42985020
Q111535331,Q42985020
Q111535332,Q42985020
Q111535371,Q42985020
Q111535372,Q42985020
Q111535373,Q42985020
Q484275,Q28426188
Q2920921,Q28426188
Q193432,Q28793139
Q773944,Q28793139
Q7101949,Q28793139
Q130221178,Q28793139
Q105375725,Q28874013
Q37437,Q29864664
Q1735560,Q24260742
Q10262277,Q24260742
Q499083,Q24952707
Q1163234,Q24952707
Q1248221,Q24952707
Q210272,Q25101906
Q9592,Q25109832
Q4692,Q25111456
Q160460,Q25482005
Q553,Q20820380
Q36934,Q21212481
Q185068,Q21212481
Q585682,Q21654591
Q5401,Q23019171
Q48214,Q23019185
Q124647140,Q26237583
Q9301,Q26331146
Q12957718,Q26331146
Q20018074,Q26331146
Q20032127,Q26331146
Q181264,Q26425130
Q668366,Q26425130
Q830393,Q380313
Q59211454,Q380313
Q119118180,Q380313
Q7748,Q382995
Q2478386,Q382995
Q217086,Q382451
Q1307662,Q382451
Q1318295,Q382451
Q1631904,Q382451
Q1758354,Q382451
Q10428845,Q382451
Q25496170,Q382451
Q42109240,Q382451
Q47451145,Q382451
Q4765002,Q170201
Q7061684,Q170201
Q7800448,Q170201
Q7923725,Q170201
Q12277543,Q170201
Q16636035,Q170201
Q50972565,Q170201
Q43637,Q39072
Q379579,Q39072
Q1411783,Q39072
Q48967834,Q39072
Q257910,Q38157
Q7559155,Q38157
Q30103,Q383968
Q85850970,Q383968
Q34302,Q395027
Q815577,Q395027
Q1624376,Q131222
Q1685498,Q131222
Q7492190,Q131222
Q2108678,Q171141
Q15633604,Q171141
Q19704237,Q171141
Q38829,Q80962
Q1458465,Q35911
Q3314483,Q35911
Q7163,Q36442
Q25107,Q36442
Q179352,Q36442
Q221608,Q36442
Q230568,Q36442
Q268378,Q36442
Q366139,Q36442
Q1156265,Q36442
Q1230584,Q36442
Q1489259,Q36442
Q1678782,Q36442
Q1916196,Q36442
Q2516371,Q36442
Q3497299,Q36442
Q5419940,Q36442
Q5511939,Q36442
Q6481662,Q36442
Q7210338,Q36442
Q7210343,Q36442
Q7225120,Q36442
Q7315830,Q36442
Q11498817,Q36442
Q17052908,Q36442
Q17092645,Q36442
Q19703545,Q36442
Q20980854,Q36442
Q30904398,Q36442
Q33104069,Q36442
Q85850970,Q36442
Q98593889,Q36442
Q106352309,Q36442
Q107193620,Q36442
Q107969678,Q36442
Q112158036,Q36442
Q113435339,Q36442
Q116975391,Q36442
Q120669775,Q36442
Q123497287,Q36442
Q124519351,Q36442
Q7390,Q82811
Q11461,Q82811
Q185585,Q82811
Q1148098,Q82811
Q1331774,Q82811
Q2254125,Q82811
Q110933862,Q82811
Q131339872,Q82811
Q131751616,Q82811
Q277428,Q39286
Q499578,Q39286
Q2442870,Q39286
Q3059308,Q39286
Q3361737,Q39286
Q4138441,Q39286
Q182545,Q81009
Q261262,Q81009
Q10690215,Q81009
Q99230076,Q81009
Q110248179,Q81009
Q5494007,Q171171
Q827541,Q856529
Q188956,Q173113
Q64822370,Q173113
Q92244474,Q861455
Q2251132,Q861499
Q118151744,Q861499
Q59157,Q861641
Q109301444,Q861641
Q127189386,Q861641
Q9333794,Q898674
Q7251449,Q908902
Q9404,Q83042
Q220989,Q83042
Q924684,Q83042
Q989365,Q83042
Q7447773,Q83042
Q7644078,Q83042
Q14864368,Q83042
Q119399115,Q83042
Q128570,Q177005
Q3137038,Q861408
Q3580106,Q861408
Q4204875,Q861408
Q5867706,Q861408
Q5899579,Q861408
Q12617626,Q861408
Q12617627,Q861408
Q17461050,Q861408
Q48754677,Q861408
Q112679380,Q861408
Q133116210,Q861408
Q118114823,Q861689
Q119585630,Q861689
Q493754,Q174165
Q762702,Q174165
Q112049489,Q911070
Q9332399,Q918779
Q11751679,Q918779
Q831772,Q178803
Q3979204,Q178803
Q12568128,Q178803
Q12824213,Q178803
Q20976813,Q178803
Q1726120,Q178433
Q67312597,Q178433
Q1345300,Q177571
Q3347171,Q177635
Q4148844,Q922610
Q113897595,Q922610
Q11625254,Q877637
Q855627,Q897219
Q173514,Q909821
Q592095,Q179012
Q759682,Q179012
Q1058438,Q179012
Q1203526,Q179012
Q1682476,Q179012
Q2112558,Q179012
Q2145956,Q179012
Q2394609,Q179012
Q5956245,Q179012
Q10274706,Q179012
Q10720797,Q179012
Q17988421,Q179012
Q28135234,Q179012
Q839399,Q919526
Q3743137,Q919526
Q7265543,Q919526
Q7276352,Q919526
Q60738778,Q919526
Q34178,Q944537
Q2116549,Q944537
Q98749830,Q948732
Q114082626,Q936855
Q120870293,Q936855
Q1275703,Q938714
Q56320922,Q179235
Q56321046,Q179235
Q6031064,Q83966
Q3740255,Q929380
Q2499846,Q931309
Q567784,Q963619
Q766221,Q963619
Q905171,Q963619
Q1134199,Q963619
Q1203435,Q963619
Q1361756,Q963619
Q1417288,Q963619
Q2487521,Q963619
Q3536503,Q963619
Q3958013,Q963619
Q4162511,Q963619
Q12039114,Q963619
Q12318635,Q963619
Q12391992,Q963619
Q20585403,Q963619
Q114158038,Q963619
Q114158158,Q963619
Q114158269,Q963619
Q114158398,Q963619
Q114158512,Q963619
Q114158944,Q963619
Q114158972,Q963619
Q679643,Q83588
Q45760,Q101333
Q957852,Q101333
Q10545201,Q101333
Q11620651,Q101333
Q111632831,Q101333
Q112233523,Q101333
Q4351291,Q957852
Q16258611,Q1279400
Q96415486,Q1279400
Q2482496,Q179957
Q5974808,Q181487
Q7865364,Q181487
Q320072,Q182468
Q1520887,Q182468
Q12539166,Q182468
Q17127808,Q1285373
Q109607254,Q1277348
Q132580,Q180388
Q319970,Q180388
Q650954,Q180388
Q919243,Q180388
Q1060794,Q180388
Q1324934,Q180388
Q4118808,Q180388
Q5260771,Q180388
Q37305821,Q180388
Q55435655,Q180388
Q55654811,Q180388
Q97465281,Q180388
Q286916,Q183257
Q1339096,Q183257
Q1502486,Q183257
Q1742975,Q183257
Q1929812,Q183257
Q69901598,Q183257
Q113494794,Q185925
Q644971,Q1331392
Q8906805,Q1334834
Q12361583,Q1334834
Q1128138,Q184199
Q3063245,Q184199
Q1059,Q101929
Q182581,Q101929
Q192360,Q101929
Q2396793,Q101929
Q17149888,Q101929
Q84410299,Q101929
Q98538753,Q101929
Q104884315,Q101929
Q122208643,Q101929
Q124683452,Q101929
Q111954238,Q1337681
Q6841077,Q184199
Q18378713,Q184199
Q65178188,Q186005
Q12778483,Q188449
Q25101696,Q188449
Q30708491,Q1338164
Q100786598,Q1338164
Q44777,Q188462
Q247711,Q188462
Q520032,Q188462
Q2114769,Q188462
Q2672555,Q188462
Q5033348,Q188462
Q11734966,Q188462
Q2864597,Q186030
Q8011523,Q186030
Q242606,Q185035
Q286017,Q185698
Q48990237,Q36649
Q159964,Q185925
Q229391,Q185925
Q365980,Q185925
Q868954,Q185925
Q5538738,Q185925
Q107020707,Q1280151
Q107155520,Q1280151
Q100348214,Q37445
Q15,Q37542
Q1124286,Q105650
Q2892779,Q105650
Q551745,Q188847
Q1319174,Q188847
Q2532901,Q188847
Q3631109,Q188847
Q5010403,Q188847
Q16000091,Q188847
Q122277482,Q188847
Q589,Q37547
Q4202,Q37547
Q6449,Q37547
Q18343,Q37547
Q185478,Q121416
Q272404,Q121416
Q357192,Q121416
Q2666112,Q121416
Q43183,Q189447
Q181487,Q189447
Q191894,Q189447
Q438701,Q189447
Q606332,Q189447
Q831801,Q189447
Q1058438,Q189447
Q1058762,Q189447
Q1427940,Q189447
Q1451528,Q189447
Q1457629,Q189447
Q1640893,Q189447
Q1717246,Q189447
Q1751943,Q189447
Q1787743,Q189447
Q2167404,Q189447
Q2340208,Q189447
Q2783798,Q189447
Q2823701,Q189447
Q3140932,Q189447
Q4839806,Q189447
Q5001857,Q189447
Q5281359,Q189447
Q5687675,Q189447
Q5753150,Q189447
Q6452684,Q189447
Q7228652,Q189447
Q7234359,Q189447
Q7336285,Q189447
Q7663745,Q189447
Q10566551,Q189447
Q17988421,Q189447
Q24889807,Q189447
Q55712859,Q189447
Q65089289,Q189447
Q96584302,Q189447
Q132130873,Q189447
Q12554,Q119190
Q59432687,Q119190
Q58778,Q123637
Q959968,Q123637
Q1548746,Q123637
Q12114107,Q123637
Q119767558,Q123637
Q3197706,Q121713
Q146657,Q131089
Q189622,Q131089
Q2221906,Q131089
Q11860236,Q131089
Q113662469,Q131089
Q116294714,Q126552
Q123477586,Q126552
Q132532060,Q775325
Q373665,Q794605
Q508069,Q794605
Q21083421,Q794605
Q91908829,Q794605
Q109673599,Q794611
Q185941,Q794803
Q203605,Q811115
Q9184145,Q814232
Q273822,Q189329
Q247186,Q816425
Q807926,Q816425
Q94959587,Q816425
Q204570,Q131222
Q255166,Q131222
Q1433083,Q131222
Q1230779,Q818670
Q4331782,Q39286
Q4530315,Q39286
Q9391288,Q39286
Q97096533,Q39286
Q291046,Q39809
Q331796,Q39809
Q331819,Q39809
Q331829,Q39809
Q336124,Q39809
Q352488,Q39809
Q740777,Q39809
Q897849,Q39809
Q1333727,Q39809
Q1572577,Q39809
Q2164600,Q39809
Q2274240,Q39809
Q3303759,Q39809
Q4001132,Q39809
Q4234197,Q39809
Q6770925,Q39809
Q7068367,Q39809
Q9137111,Q39809
Q10340892,Q39809
Q10593789,Q39809
Q12062721,Q39809
Q17008061,Q39809
Q58682755,Q39809
Q95484722,Q39809
Q124690375,Q39809
Q130214909,Q39809
Q132174927,Q39809
Q628681,Q828395
Q678522,Q828395
Q814495,Q828395
Q1451840,Q828395
Q1824165,Q828395
Q10405388,Q828395
Q27050509,Q828395
Q110404023,Q828395
Q2557557,Q124192
Q128522667,Q124192
Q194189,Q39809
Q205439,Q39809
Q1428108,Q832237
Q55693915,Q832237
Q59351530,Q832237
Q193351,Q61905
Q11820960,Q835023
Q1283504,Q837313
Q1423517,Q840545
Q495527,Q841090
Q148470,Q841408
Q3510389,Q841408
Q12479,Q837863
Q184886,Q69883
Q1256511,Q69883
Q1434713,Q69883
Q2826579,Q69883
Q3964127,Q69883
Q7119685,Q69883
Q8073994,Q69883
Q31837128,Q69883
Q90659435,Q69883
Q616481,Q62689
Q1773974,Q189603
Q67130236,Q189603
Q108479729,Q189603
Q124849315,Q189603
Q124850569,Q189603
Q125002642,Q189603
Q125002712,Q189603
Q125021990,Q189603
Q131345497,Q189603
Q242028,Q844718
Q13636890,Q844718
Q122897664,Q844718
Q14675,Q80006
Q629498,Q80006
Q845566,Q80006
Q3291944,Q80006
Q5532672,Q80006
Q6374982,Q80006
Q6453666,Q80006
Q6889793,Q80006
Q11491547,Q80006
Q15262084,Q80006
Q15810910,Q80006
Q5287629,Q844240
Q1806412,Q189553
Q127835401,Q189553
Q128046909,Q189553
Q1192933,Q846742
Q16056332,Q846742
Q28913539,Q846742
Q65046203,Q846742
Q220409,Q849798
Q778947,Q849798
Q1188853,Q849798
Q1760728,Q849798
Q2228072,Q849798
Q4421793,Q849798
Q5302692,Q849798
Q16934821,Q849798
Q96755115,Q849798
Q790625,Q192292
Q1573900,Q192292
Q1637920,Q190375
Q11697471,Q190375
Q15478548,Q190375
Q324326,Q192386
Q2353818,Q192386
Q11552344,Q192386
Q102315094,Q192386
Q103815015,Q192386
Q104282485,Q192386
Q105083369,Q192386
Q203869,Q80962
Q211439,Q80962
Q933949,Q80962
Q1363025,Q80962
Q3935701,Q80962
Q5405915,Q80962
Q9379111,Q80962
Q10587194,Q80962
Q11748531,Q80962
Q12820683,Q80962
Q13097948,Q80962
Q56416858,Q80962
Q104370547,Q80962
Q5626450,Q852732
Q7100782,Q852732
Q5463951,Q844240
Q11033,Q853710
Q29564129,Q1367365
Q9323085,Q1370637
Q1115369,Q40634
Q1413128,Q40634
Q24260742,Q40634
Q125464837,Q40634
Q1456948,Q1387972
Q1669815,Q1377029
Q746994,Q1380539
Q1244108,Q1383443
Q2056335,Q1383443
Q5475821,Q1374230
Q188449,Q40821
Q216685,Q40821
Q286452,Q40821
Q338379,Q40821
Q523536,Q40821
Q550675,Q40821
Q600236,Q40821
Q743664,Q40821
Q932510,Q40821
Q247203,Q192781
Q506705,Q192781
Q1201472,Q192781
Q1483473,Q192781
Q11658142,Q192781
Q13188490,Q192781
Q48772126,Q192781
Q106513510,Q192781
Q113861647,Q192781
Q3045473,Q1393258
Q530038,Q1395034
Q836575,Q1395034
Q5001932,Q1395034
Q6017127,Q1395034
Q1498222,Q40821
Q2024794,Q40821
Q2963982,Q40821
Q2964004,Q40821
Q3044046,Q40821
Q5149288,Q40821
Q7494042,Q40821
Q10898482,Q40821
Q11801918,Q40821
Q15218776,Q40821
Q104636191,Q40821
Q113019512,Q40821
Q114835961,Q40821
Q229297,Q1460420
Q265653,Q1460420
Q771220,Q1456948
Q716920,Q193104
Q5701946,Q193104
Q12211990,Q193104
Q22907749,Q193104
Q855848,Q1419660
Q2251027,Q1420050
Q61436224,Q1450761
Q471400,Q47398
Q1054933,Q47398
Q1433069,Q47398
Q3054625,Q47398
Q113861662,Q47398
Q4914852,Q46255
Q55693916,Q46255
Q123172092,Q46255
Q11784952,Q121713
Q25230616,Q121713
Q110417105,Q121713
Q906377,Q121416
Q5150822,Q121416
Q6206757,Q121416
Q18533485,Q121416
Q114715778,Q121416
Q114929277,Q121416
Q423696,Q81009
Q1762471,Q81009
Q1930620,Q81009
Q2055217,Q81009
Q3322847,Q81009
Q3333604,Q81009
Q9253425,Q81009
Q11105328,Q81009
Q208145,Q50637
Q861716,Q50637
Q10576370,Q50637
Q49840227,Q50637
Q114254529,Q50637
Q12328229,Q47417
Q6485102,Q47844
Q2530956,Q50056
Q2814078,Q50056
Q3770855,Q50056
Q5069620,Q50056
Q22086861,Q50056
Q106705781,Q50056
Q7319,Q122131
Q573828,Q122131
Q706790,Q122131
Q713750,Q122131
Q1204290,Q122131
Q1206293,Q122131
Q1206297,Q122131
Q1517379,Q122131
Q2415901,Q122131
Q2882725,Q122131
Q3927614,Q122131
Q14545580,Q122131
Q47519411,Q122131
Q56291042,Q122131
Q132979583,Q122131
Q19896779,Q50675
Q24457356,Q50675
Q1354775,Q50675
Q2699662,Q50675
Q3424719,Q50675
Q200854,Q40998
Q206945,Q40998
Q474353,Q40998
Q494510,Q40998
Q572088,Q40998
Q2497376,Q40998
Q3962270,Q40998
Q7187303,Q40998
Q8961945,Q40998
Q185925,Q82604
Q5253831,Q82604
Q6016881,Q82604
Q83371,Q52107
Q134435,Q52107
Q901704,Q52107
Q1202243,Q52107
Q11699676,Q52107
Q11284794,Q11509142
Q85874388,Q11509142
Q381496,Q52139
Q1907487,Q52139
Q2827229,Q52139
Q3407153,Q52139
Q7900104,Q52139
Q11714837,Q52139
Q12549424,Q52139
Q17030643,Q52139
Q77922667,Q52139
Q116146313,Q52139
Q123844550,Q52139
Q124053338,Q52139
Q65972441,Q82604
Q582071,Q123028
Q898674,Q123028
Q1328949,Q123028
Q1741724,Q123028
Q1741745,Q123028
Q1741870,Q123028
Q1741922,Q123028
Q4368243,Q123028
Q25091402,Q123028
Q30115397,Q123028
Q115157704,Q123028
Q43518,Q42250
Q81041,Q42250
Q1045317,Q42250
Q1366172,Q42250
Q2627395,Q42250
Q2883300,Q42250
Q3902086,Q42250
Q9168659,Q42250
Q9379117,Q42250
Q9379809,Q42250
Q17141542,Q42250
Q739465,Q42002
Q757248,Q42002
